mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
4.087391e+04,"Ma(d2,d5)",2D,closed,0,20,0,0,-5,d5,2.0000
4.333728e+04,"Ma(d2,d3)",2D,closed,0,-16,8,0,0,d3,1.9760
4.333728e+04,"Ma(d2,d3)",2D,closed,0,16,-8,0,0,d3,1.9760
4.359884e+04,"Ma(d2,d5)",2D,closed,0,-16,0,0,8,d5,2.0000
4.359884e+04,"Ma(d2,d4)",2D,closed,0,-16,0,8,0,d4,2.0000
4.359884e+04,"Ma(d2,d4)",2D,closed,0,16,0,-8,0,d4,2.0000
4.359884e+04,"Ma(d2,d5)",2D,closed,0,16,0,0,-8,d5,2.0000
4.460168e+04,"Ma(d2,d3)",2D,closed,0,-11,11,0,0,d3,1.9760
4.460168e+04,"Ma(d2,d3)",2D,closed,0,11,-11,0,0,d3,1.9760
4.496130e+04,"Ma(d2,d5)",2D,closed,0,-11,0,0,11,d5,2.0000
4.496130e+04,"Ma(d2,d4)",2D,closed,0,-11,0,11,0,d4,2.0000
4.496130e+04,"Ma(d2,d4)",2D,closed,0,11,0,-11,0,d4,2.0000
4.496130e+04,"Ma(d2,d5)",2D,closed,0,11,0,0,-11,d5,2.0000
4.619686e+04,"Ma(d1,d3)",2D,closed,-8,0,-4,0,0,d3,1.9320
4.619686e+04,"Ma(d1,d3)",2D,closed,8,0,4,0,0,d3,1.9320
4.865637e+04,"Ma(d2,d3)",2D,closed,0,-12,12,0,0,d3,1.9760
4.865637e+04,"Ma(d2,d3)",2D,closed,0,12,-12,0,0,d3,1.9760
4.875444e+04,"Ma(d2,d3)",2D,closed,0,-18,9,0,0,d3,1.9760
4.875444e+04,"Ma(d2,d3)",2D,closed,0,18,-9,0,0,d3,1.9760
4.904869e+04,"Ma(d2,d5)",2D,closed,0,-18,0,0,9,d5,2.0000
4.904869e+04,"Ma(d2,d4)",2D,closed,0,-18,0,9,0,d4,2.0000
4.904869e+04,"Ma(d2,d5)",2D,closed,0,-12,0,0,12,d5,2.0000
4.904869e+04,"Ma(d2,d4)",2D,closed,0,-12,0,12,0,d4,2.0000
4.904869e+04,"Ma(d2,d4)",2D,closed,0,12,0,-12,0,d4,2.0000
4.904869e+04,"Ma(d2,d5)",2D,closed,0,12,0,0,-12,d5,2.0000
4.904869e+04,"Ma(d2,d4)",2D,closed,0,18,0,-9,0,d4,2.0000
4.904869e+04,"Ma(d2,d5)",2D,closed,0,18,0,0,-9,d5,2.0000
5.271107e+04,"Ma(d2,d3)",2D,closed,0,-13,13,0,0,d3,1.9760
5.271107e+04,"Ma(d2,d3)",2D,closed,0,13,-13,0,0,d3,1.9760
5.313609e+04,"Ma(d2,d5)",2D,closed,0,-13,0,0,13,d5,2.0000
5.313609e+04,"Ma(d2,d4)",2D,closed,0,-13,0,13,0,d4,2.0000
5.313609e+04,"Ma(d2,d4)",2D,closed,0,13,0,-13,0,d4,2.0000
5.313609e+04,"Ma(d2,d5)",2D,closed,0,13,0,0,-13,d5,2.0000
5.417160e+04,"Ma(d2,d3)",2D,closed,0,-20,10,0,0,d3,1.9760
5.417160e+04,"Ma(d2,d3)",2D,closed,0,20,-10,0,0,d3,1.9760
5.449855e+04,"Ma(d2,d5)",2D,closed,0,-20,0,0,10,d5,2.0000
5.449855e+04,"Ma(d2,d4)",2D,closed,0,-20,0,10,0,d4,2.0000
5.449855e+04,"Ma(d2,d4)",2D,closed,0,20,0,-10,0,d4,2.0000
5.449855e+04,"Ma(d2,d5)",2D,closed,0,20,0,0,-10,d5,2.0000
5.676577e+04,"Ma(d2,d3)",2D,closed,0,-14,14,0,0,d3,1.9760
5.676577e+04,"Ma(d2,d3)",2D,closed,0,14,-14,0,0,d3,1.9760
5.722348e+04,"Ma(d2,d5)",2D,closed,0,-14,0,0,14,d5,2.0000
5.722348e+04,"Ma(d2,d4)",2D,closed,0,-14,0,14,0,d4,2.0000
5.722348e+04,"Ma(d2,d4)",2D,closed,0,14,0,-14,0,d4,2.0000
5.722348e+04,"Ma(d2,d5)",2D,closed,0,14,0,0,-14,d5,2.0000
5.774608e+04,"Ma(d1,d3)",2D,closed,-10,0,-5,0,0,d3,1.9320
5.774608e+04,"Ma(d1,d3)",2D,closed,10,0,5,0,0,d3,1.9320
6.082047e+04,"Ma(d2,d3)",2D,closed,0,-15,15,0,0,d3,1.9760
6.082047e+04,"Ma(d2,d3)",2D,closed,0,15,-15,0,0,d3,1.9760
6.131087e+04,"Ma(d2,d5)",2D,closed,0,-15,0,0,15,d5,2.0000
6.131087e+04,"Ma(d2,d4)",2D,closed,0,-15,0,15,0,d4,2.0000
6.131087e+04,"Ma(d2,d4)",2D,closed,0,15,0,-15,0,d4,2.0000
6.131087e+04,"Ma(d2,d5)",2D,closed,0,15,0,0,-15,d5,2.0000
6.487517e+04,"Ma(d2,d3)",2D,closed,0,-16,16,0,0,d3,1.9760
6.487517e+04,"Ma(d2,d3)",2D,closed,0,16,-16,0,0,d3,1.9760
6.539826e+04,"Ma(d2,d5)",2D,closed,0,-16,0,0,16,d5,2.0000
6.539826e+04,"Ma(d2,d4)",2D,closed,0,-16,0,16,0,d4,2.0000
6.539826e+04,"Ma(d2,d4)",2D,closed,0,16,0,-16,0,d4,2.0000
6.539826e+04,"Ma(d2,d5)",2D,closed,0,16,0,0,-16,d5,2.0000
6.892986e+04,"Ma(d2,d3)",2D,closed,0,-17,17,0,0,d3,1.9760
6.892986e+04,"Ma(d2,d3)",2D,closed,0,17,-17,0,0,d3,1.9760
6.929529e+04,"Ma(d1,d3)",2D,closed,-12,0,-6,0,0,d3,1.9320
6.929529e+04,"Ma(d1,d3)",2D,closed,12,0,6,0,0,d3,1.9320
6.948565e+04,"Ma(d2,d5)",2D,closed,0,-17,0,0,17,d5,2.0000
6.948565e+04,"Ma(d2,d4)",2D,closed,0,-17,0,17,0,d4,2.0000
6.948565e+04,"Ma(d2,d4)",2D,closed,0,17,0,-17,0,d4,2.0000
6.948565e+04,"Ma(d2,d5)",2D,closed,0,17,0,0,-17,d5,2.0000
7.298456e+04,"Ma(d2,d3)",2D,closed,0,-18,18,0,0,d3,1.9760
7.298456e+04,"Ma(d2,d3)",2D,closed,0,18,-18,0,0,d3,1.9760
7.357304e+04,"Ma(d2,d5)",2D,closed,0,-18,0,0,18,d5,2.0000
7.357304e+04,"Ma(d2,d4)",2D,closed,0,-18,0,18,0,d4,2.0000
7.357304e+04,"Ma(d2,d4)",2D,closed,0,18,0,-18,0,d4,2.0000
7.357304e+04,"Ma(d2,d5)",2D,closed,0,18,0,0,-18,d5,2.0000
7.703926e+04,"Ma(d2,d3)",2D,closed,0,-19,19,0,0,d3,1.9760
7.703926e+04,"Ma(d2,d3)",2D,closed,0,19,-19,0,0,d3,1.9760
7.766043e+04,"Ma(d2,d5)",2D,closed,0,-19,0,0,19,d5,2.0000
7.766043e+04,"Ma(d2,d4)",2D,closed,0,-19,0,19,0,d4,2.0000
7.766043e+04,"Ma(d2,d4)",2D,closed,0,19,0,-19,0,d4,2.0000
7.766043e+04,"Ma(d2,d5)",2D,closed,0,19,0,0,-19,d5,2.0000
8.084451e+04,"Ma(d1,d3)",2D,closed,-14,0,-7,0,0,d3,1.9320
8.084451e+04,"Ma(d1,d3)",2D,closed,14,0,7,0,0,d3,1.9320
8.109396e+04,"Ma(d2,d3)",2D,closed,0,-20,20,0,0,d3,1.9760
8.109396e+04,"Ma(d2,d3)",2D,closed,0,20,-20,0,0,d3,1.9760
8.174782e+04,"Ma(d2,d5)",2D,closed,0,-20,0,0,20,d5,2.0000
8.174782e+04,"Ma(d2,d4)",2D,closed,0,-20,0,20,0,d4,2.0000
8.174782e+04,"Ma(d2,d4)",2D,closed,0,20,0,-20,0,d4,2.0000
8.174782e+04,"Ma(d2,d5)",2D,closed,0,20,0,0,-20,d5,2.0000
9.239372e+04,"Ma(d1,d3)",2D,closed,-16,0,-8,0,0,d3,1.9320
9.239372e+04,"Ma(d1,d3)",2D,closed,16,0,8,0,0,d3,1.9320
1.039429e+05,"Ma(d1,d3)",2D,closed,-18,0,-9,0,0,d3,1.9320
1.039429e+05,"Ma(d1,d3)",2D,closed,18,0,9,0,0,d3,1.9320
1.154922e+05,"Ma(d1,d3)",2D,closed,-20,0,-10,0,0,d3,1.9320
1.154922e+05,"Ma(d1,d3)",2D,closed,20,0,10,0,0,d3,1.9320
1.582922e+05,"Ma(d1,d3)",2D,closed,-1,0,-1,0,0,d3,1.9320
1.582922e+05,"Ma(d1,d3)",2D,closed,1,0,1,0,0,d3,1.9320
1.686919e+05,"Ma(d1,d2)",2D,closed,-1,-1,0,0,0,d2,1.9932
1.686919e+05,"Ma(d1,d2)",2D,closed,1,1,0,0,0,d2,1.9932
1.697734e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-1,0,d4,1.9996
1.697734e+05,"Ma(d1,d4)",2D,closed,1,0,0,1,0,d4,1.9996
1.698414e+05,"Ma(d1,d5)",2D,closed,-3,0,0,0,-1,d5,2.0000
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-20,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-19,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-18,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-17,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-16,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-15,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-14,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-13,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-12,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-11,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-10,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-9,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-8,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-7,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-6,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-5,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-4,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-3,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-2,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,-1,0,d1,1.9996
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-20,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-19,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-18,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-17,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-16,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-15,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-14,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-13,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-12,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-11,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-10,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-9,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-8,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-7,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-6,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-5,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-4,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-3,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-2,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-1,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,-1,d5,2.0000
1.698414e+05,Ma(d1),1D,closed,-1,0,0,0,0,,
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,1,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,2,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,3,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,4,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,5,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,6,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,7,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,8,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,9,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,10,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,11,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,12,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,13,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,14,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,15,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,16,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,17,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,18,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,19,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,-1,0,0,0,20,d1,2.0000
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,1,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,2,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,3,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,4,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,5,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,6,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,7,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,8,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,9,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,10,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,11,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,12,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,13,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,14,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,15,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,16,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,17,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,18,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,19,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,-1,0,0,20,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-20,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-19,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-18,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-17,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-16,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-15,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-14,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-13,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-12,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-11,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-10,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-9,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-8,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-7,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-6,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-5,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-4,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-3,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-2,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,-1,0,d1,1.9996
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-20,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-19,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-18,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-17,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-16,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-15,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-14,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-13,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-12,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-11,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-10,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-9,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-8,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-7,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-6,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-5,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-4,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-3,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-2,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,-1,d1,2.0000
1.698414e+05,Ma(d1),1D,closed,1,0,0,0,0,,
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,1,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,1,d5,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,2,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,3,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,4,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,5,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,6,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,7,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,8,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,9,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,10,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,11,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,12,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,13,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,14,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,15,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,16,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,17,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,18,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,19,d1,2.0000
1.698414e+05,"Ma(d1,d5)",2D,closed,1,0,0,0,20,d1,2.0000
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,1,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,2,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,3,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,4,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,5,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,6,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,7,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,8,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,9,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,10,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,11,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,12,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,13,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,14,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,15,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,16,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,17,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,18,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,19,0,d1,1.9996
1.698414e+05,"Ma(d1,d4)",2D,closed,1,0,0,20,0,d1,1.9996
1.698414e+05,"Ma(d1,d5)",2D,closed,3,0,0,0,1,d5,2.0000
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-2,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,2,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-1,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,1,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-3,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,3,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d2)",2D,closed,-1,-2,0,0,0,d1,1.9932
1.698414e+05,"Ma(d1,d2)",2D,closed,1,2,0,0,0,d1,1.9932
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-4,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,4,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,1,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-1,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-5,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,5,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,2,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-2,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-6,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,6,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,3,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-3,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-7,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,7,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,4,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-4,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-8,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,8,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,5,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-5,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-9,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,9,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,6,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-6,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-10,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,10,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,7,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-7,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-11,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,11,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,8,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-8,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-12,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,12,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,9,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,1,0,-9,0,0,d1,1.9320
1.698414e+05,"Ma(d1,d3)",2D,closed,-1,0,-13,0,0,d1,1.9320
